"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
"28",0.841269841269841,0.928571428571429,0.918918918918919,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.761904761904762,0.928571428571429,0.918918918918919,0.826086956521739,0.25,NA,NA,NA,NA,0.761904761904762,0.857142857142857,0.864864864864865,0.782608695652174,0.5,NA,NA,NA,NA,0.761904761904762,0.857142857142857,0.864864864864865,0.91304347826087,0.25,NA,NA,NA,NA,0.777777777777778,0.928571428571429,0.891891891891892,0.782608695652174,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.918918918918919,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.73015873015873,0.857142857142857,0.864864864864865,0.782608695652174,0.333333333333333,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.918918918918919,0.956521739130435,0.333333333333333,NA,NA,NA,NA,0.777777777777778,0.964285714285714,0.945945945945946,0.739130434782609,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.964285714285714,0.945945945945946,0.869565217391304,0.333333333333333,NA,NA,NA,NA
"29",0.793650793650794,0.928571428571429,0.918918918918919,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.698412698412698,0.857142857142857,0.837837837837838,0.695652173913043,0.333333333333333,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.956521739130435,0.333333333333333,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.826086956521739,0.583333333333333,NA,NA,NA,NA,0.777777777777778,0.857142857142857,0.864864864864865,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.739130434782609,0.583333333333333,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.891891891891892,0.782608695652174,0.5,NA,NA,NA,NA,0.857142857142857,0.928571428571429,0.945945945945946,0.91304347826087,0.583333333333333,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.782608695652174,0.416666666666667,NA,NA,NA,NA,0.777777777777778,0.857142857142857,0.837837837837838,0.91304347826087,0.333333333333333,NA,NA,NA,NA
"30",0.777777777777778,0.857142857142857,0.864864864864865,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.746031746031746,0.892857142857143,0.891891891891892,0.826086956521739,0.25,NA,NA,NA,NA,0.761904761904762,0.928571428571429,0.918918918918919,0.826086956521739,0.25,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.864864864864865,0.695652173913043,0.583333333333333,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.869565217391304,0.333333333333333,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.91304347826087,0.333333333333333,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.782608695652174,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.918918918918919,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.869565217391304,0.5,NA,NA,NA,NA
"31",0.80952380952381,0.892857142857143,0.864864864864865,0.739130434782609,0.75,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.782608695652174,0.666666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.91304347826087,0.5,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.918918918918919,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.746031746031746,0.928571428571429,0.891891891891892,0.739130434782609,0.333333333333333,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.826086956521739,0.5,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.80952380952381,0.964285714285714,0.945945945945946,0.869565217391304,0.333333333333333,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.869565217391304,0.25,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.782608695652174,0.5,NA,NA,NA,NA
"32",0.73015873015873,0.928571428571429,0.918918918918919,0.739130434782609,0.25,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.945945945945946,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.777777777777778,0.857142857142857,0.864864864864865,0.739130434782609,0.666666666666667,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.869565217391304,0.5,NA,NA,NA,NA,0.73015873015873,0.821428571428571,0.837837837837838,0.869565217391304,0.25,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.739130434782609,0.583333333333333,NA,NA,NA,NA,0.761904761904762,0.821428571428571,0.810810810810811,0.91304347826087,0.333333333333333,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.826086956521739,0.666666666666667,NA,NA,NA,NA,0.777777777777778,0.892857142857143,0.864864864864865,0.782608695652174,0.5,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.869565217391304,0.416666666666667,NA,NA,NA,NA
"33",0.80952380952381,0.892857142857143,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.777777777777778,0.892857142857143,0.891891891891892,0.739130434782609,0.583333333333333,NA,NA,NA,NA,0.777777777777778,0.857142857142857,0.864864864864865,0.826086956521739,0.5,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.777777777777778,0.892857142857143,0.891891891891892,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.746031746031746,0.821428571428571,0.837837837837838,0.782608695652174,0.5,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.73015873015873,0.857142857142857,0.864864864864865,0.739130434782609,0.416666666666667,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.869565217391304,0.25,NA,NA,NA,NA
"34",0.80952380952381,0.964285714285714,0.945945945945946,0.869565217391304,0.333333333333333,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.826086956521739,0.5,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.826086956521739,0.583333333333333,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.826086956521739,0.583333333333333,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.956521739130435,0.416666666666667,NA,NA,NA,NA,0.857142857142857,0.928571428571429,0.945945945945946,0.956521739130435,0.5,NA,NA,NA,NA,0.80952380952381,0.857142857142857,0.864864864864865,0.826086956521739,0.666666666666667,NA,NA,NA,NA,0.793650793650794,0.964285714285714,0.945945945945946,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.864864864864865,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.869565217391304,0.5,NA,NA,NA,NA
"35",0.777777777777778,0.892857142857143,0.864864864864865,0.782608695652174,0.5,NA,NA,NA,NA,0.841269841269841,0.964285714285714,0.918918918918919,0.826086956521739,0.583333333333333,NA,NA,NA,NA,0.714285714285714,0.857142857142857,0.864864864864865,0.782608695652174,0.25,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.918918918918919,0.91304347826087,0.5,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.891891891891892,0.956521739130435,0.5,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.869565217391304,0.5,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.857142857142857,0.964285714285714,0.945945945945946,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.73015873015873,0.892857142857143,0.891891891891892,0.782608695652174,0.25,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.864864864864865,0.869565217391304,0.5,NA,NA,NA,NA
"36",0.777777777777778,0.892857142857143,0.891891891891892,0.782608695652174,0.5,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.777777777777778,0.857142857142857,0.864864864864865,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.91304347826087,0.5,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.837837837837838,0.869565217391304,0.5,NA,NA,NA,NA,0.841269841269841,0.857142857142857,0.891891891891892,0.956521739130435,0.583333333333333,NA,NA,NA,NA,0.873015873015873,0.928571428571429,0.918918918918919,0.91304347826087,0.666666666666667,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.891891891891892,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.714285714285714,0.857142857142857,0.864864864864865,0.739130434782609,0.333333333333333,NA,NA,NA,NA
"37",0.777777777777778,0.892857142857143,0.891891891891892,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.945945945945946,0.956521739130435,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.918918918918919,0.91304347826087,0.5,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.782608695652174,0.666666666666667,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.864864864864865,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.918918918918919,0.826086956521739,0.666666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA
"38",0.793650793650794,0.892857142857143,0.891891891891892,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.777777777777778,0.892857142857143,0.864864864864865,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.746031746031746,0.857142857142857,0.864864864864865,0.739130434782609,0.5,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.869565217391304,0.5,NA,NA,NA,NA,0.873015873015873,0.892857142857143,0.891891891891892,0.91304347826087,0.75,NA,NA,NA,NA,0.777777777777778,0.857142857142857,0.864864864864865,0.91304347826087,0.333333333333333,NA,NA,NA,NA,0.857142857142857,0.892857142857143,0.891891891891892,0.956521739130435,0.583333333333333,NA,NA,NA,NA,0.746031746031746,0.928571428571429,0.891891891891892,0.782608695652174,0.25,NA,NA,NA,NA,0.873015873015873,0.892857142857143,0.891891891891892,0.956521739130435,0.666666666666667,NA,NA,NA,NA,0.761904761904762,0.928571428571429,0.891891891891892,0.782608695652174,0.333333333333333,NA,NA,NA,NA
"39",0.841269841269841,0.892857142857143,0.891891891891892,0.91304347826087,0.583333333333333,NA,NA,NA,NA,0.873015873015873,0.892857142857143,0.891891891891892,0.91304347826087,0.75,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.864864864864865,0.826086956521739,0.583333333333333,NA,NA,NA,NA,0.761904761904762,0.857142857142857,0.837837837837838,0.869565217391304,0.333333333333333,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.826086956521739,0.666666666666667,NA,NA,NA,NA,0.793650793650794,0.821428571428571,0.837837837837838,0.826086956521739,0.666666666666667,NA,NA,NA,NA,0.777777777777778,0.892857142857143,0.891891891891892,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.80952380952381,0.857142857142857,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.891891891891892,0.91304347826087,0.583333333333333,NA,NA,NA,NA
"40",0.841269841269841,0.964285714285714,0.945945945945946,0.869565217391304,0.5,NA,NA,NA,NA,0.746031746031746,0.892857142857143,0.891891891891892,0.782608695652174,0.333333333333333,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.826086956521739,0.666666666666667,NA,NA,NA,NA,0.777777777777778,0.928571428571429,0.891891891891892,0.739130434782609,0.5,NA,NA,NA,NA,0.873015873015873,0.964285714285714,0.945945945945946,0.91304347826087,0.583333333333333,NA,NA,NA,NA,0.873015873015873,0.892857142857143,0.891891891891892,0.956521739130435,0.666666666666667,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.869565217391304,0.5,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.918918918918919,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.891891891891892,0.91304347826087,0.583333333333333,NA,NA,NA,NA,0.793650793650794,0.857142857142857,0.864864864864865,0.91304347826087,0.416666666666667,NA,NA,NA,NA
"41",0.793650793650794,0.892857142857143,0.891891891891892,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.964285714285714,0.945945945945946,0.869565217391304,0.333333333333333,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.918918918918919,0.91304347826087,0.333333333333333,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.891891891891892,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.918918918918919,0.956521739130435,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.891891891891892,0.869565217391304,0.666666666666667,NA,NA,NA,NA,0.841269841269841,0.964285714285714,0.945945945945946,0.869565217391304,0.5,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.891891891891892,0.869565217391304,0.666666666666667,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA
"42",0.761904761904762,0.892857142857143,0.891891891891892,0.782608695652174,0.416666666666667,NA,NA,NA,NA,0.904761904761905,0.964285714285714,0.972972972972973,0.956521739130435,0.666666666666667,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.869565217391304,0.5,NA,NA,NA,NA,0.761904761904762,0.892857142857143,0.891891891891892,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.857142857142857,0.928571428571429,0.918918918918919,0.869565217391304,0.666666666666667,NA,NA,NA,NA,0.73015873015873,0.892857142857143,0.864864864864865,0.652173913043478,0.5,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.869565217391304,0.5,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.956521739130435,0.416666666666667,NA,NA,NA,NA
"43",0.841269841269841,0.928571428571429,0.945945945945946,1,0.333333333333333,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.945945945945946,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.891891891891892,0.826086956521739,0.5,NA,NA,NA,NA,0.841269841269841,0.964285714285714,0.945945945945946,0.869565217391304,0.5,NA,NA,NA,NA,0.80952380952381,0.964285714285714,0.945945945945946,0.826086956521739,0.416666666666667,NA,NA,NA,NA,0.746031746031746,0.857142857142857,0.864864864864865,0.739130434782609,0.5,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.891891891891892,0.869565217391304,0.666666666666667,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.945945945945946,0.956521739130435,0.416666666666667,NA,NA,NA,NA,0.857142857142857,0.892857142857143,0.891891891891892,0.91304347826087,0.666666666666667,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.945945945945946,0.869565217391304,0.416666666666667,NA,NA,NA,NA
"44",0.80952380952381,0.892857142857143,0.891891891891892,0.91304347826087,0.416666666666667,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.782608695652174,0.666666666666667,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.869565217391304,0.333333333333333,NA,NA,NA,NA,0.793650793650794,0.964285714285714,0.945945945945946,0.869565217391304,0.25,NA,NA,NA,NA,0.857142857142857,0.928571428571429,0.945945945945946,0.869565217391304,0.666666666666667,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.945945945945946,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.857142857142857,0.928571428571429,0.945945945945946,0.956521739130435,0.5,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.891891891891892,0.782608695652174,0.583333333333333,NA,NA,NA,NA,0.888888888888889,0.964285714285714,0.945945945945946,0.956521739130435,0.583333333333333,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA
"45",0.904761904761905,0.964285714285714,0.945945945945946,0.956521739130435,0.666666666666667,NA,NA,NA,NA,0.873015873015873,0.892857142857143,0.891891891891892,0.91304347826087,0.75,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.918918918918919,0.782608695652174,0.5,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.826086956521739,0.5,NA,NA,NA,NA,0.746031746031746,0.892857142857143,0.891891891891892,0.782608695652174,0.333333333333333,NA,NA,NA,NA,0.73015873015873,0.892857142857143,0.864864864864865,0.695652173913043,0.416666666666667,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.918918918918919,0.956521739130435,0.416666666666667,NA,NA,NA,NA,0.873015873015873,0.964285714285714,0.945945945945946,0.869565217391304,0.666666666666667,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.826086956521739,0.5,NA,NA,NA,NA,0.873015873015873,0.964285714285714,0.945945945945946,0.91304347826087,0.583333333333333,NA,NA,NA,NA
"46",0.80952380952381,0.857142857142857,0.864864864864865,0.91304347826087,0.5,NA,NA,NA,NA,0.873015873015873,0.928571428571429,0.945945945945946,0.956521739130435,0.583333333333333,NA,NA,NA,NA,0.873015873015873,0.964285714285714,0.945945945945946,0.91304347826087,0.583333333333333,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.891891891891892,0.826086956521739,0.5,NA,NA,NA,NA,0.825396825396825,0.892857142857143,0.891891891891892,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.945945945945946,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.841269841269841,0.892857142857143,0.918918918918919,0.956521739130435,0.5,NA,NA,NA,NA,0.793650793650794,0.928571428571429,0.945945945945946,0.782608695652174,0.5,NA,NA,NA,NA,0.857142857142857,0.964285714285714,0.945945945945946,0.91304347826087,0.5,NA,NA,NA,NA,0.825396825396825,0.928571428571429,0.918918918918919,0.91304347826087,0.416666666666667,NA,NA,NA,NA
"47",0.746031746031746,0.857142857142857,0.864864864864865,0.826086956521739,0.333333333333333,NA,NA,NA,NA,0.825396825396825,0.964285714285714,0.945945945945946,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.777777777777778,0.928571428571429,0.918918918918919,0.782608695652174,0.416666666666667,NA,NA,NA,NA,0.793650793650794,0.892857142857143,0.891891891891892,0.826086956521739,0.5,NA,NA,NA,NA,0.841269841269841,0.964285714285714,0.945945945945946,0.869565217391304,0.5,NA,NA,NA,NA,0.841269841269841,0.928571428571429,0.918918918918919,0.869565217391304,0.583333333333333,NA,NA,NA,NA,0.888888888888889,1,0.972972972972973,0.826086956521739,0.75,NA,NA,NA,NA,0.80952380952381,0.892857142857143,0.891891891891892,0.869565217391304,0.5,NA,NA,NA,NA,0.80952380952381,0.928571428571429,0.918918918918919,0.869565217391304,0.416666666666667,NA,NA,NA,NA,0.746031746031746,0.892857142857143,0.891891891891892,0.782608695652174,0.333333333333333,NA,NA,NA,NA
